asesor_codigo,numero,cliente_razon_social,trabajo,cantidad,COTIZACION::total,fecha_ingreso,fecha_entrega,linea_negocio,estado_orden,factura_cantidad_nuevo,factura_subtotal_nuevo
CTAG,23461,BICO INTERNACIONAL S.A.,BANDERINES - 10 diseños,100000,9000,10/02/2025 0:00,24/02/2025 0:00,EMPAQUE,FACTURADO,100000,9000
CTAG,23557,CHAIDE Y CHAIDE S.A,REIMPRESION COD.1771 ETIQUETA PROTECTOR BORN IMPERMEeable,1000,500,17/03/2025 0:00,20/03/2025 0:00,PUBLICOMERCIAL,FACTURADO,1000,500
CTAG,23558,CHAIDE Y CHAIDE S.A,REIMPRESIÓN - COD.63 ETIQUETA COLCHON BABY CHAIDE,2000,300,17/03/2025 0:00,20/03/2025 0:00,EDITORIAL,FACTURADO,2000,300
CTAG,23562,CHAIDE Y CHAIDE S.A,REIMPRESION COD.1148 ETIQUETA ALMOHADA ANTIREFLUJO B,500,600,19/03/2025 0:00,20/03/2025 0:00,PUBLICOMERCIAL,FACTURADO,500,600
CTAG,23581,SALAZAR-EDITORES S.A.S.,REIMPRESIÓN Mágicas Travesuras 3-4 años,2000,16800,26/03/2025 0:00,05/04/2025 0:00,EDITORIAL,FACTURADO,2000,16800
CTAG,23582,CHAIDE Y CHAIDE S.A,REIMPRESION COD.1148 ETIQUETA ALMOHADA ANTIREFLUJO B,500,600,26/03/2025 0:00,27/03/2025 0:00,PUBLICOMERCIAL,FACTURADO,500,600
CTAG,23639,CHAIDE Y CHAIDE S.A,reimpresión COD. 694 ETIQUETA CHN BABY CHAIDE ANTIACAROS,1000,210,21/04/2025 0:00,24/04/2025 0:00,PUBLICOMERCIAL,FACTURADO,1000,210
CTAG,23660,DIDACTICA-EDITORIAL S.A.S.,REIMPRESIÓN cuaderno pasta dura,2000,1628,25/04/2025 0:00,09/05/2025 0:00,PUBLICOMERCIAL,FACTURADO,2000,1628
CTAG,23661,CHAIDE Y CHAIDE S.A,REIMPRESIÓN - COD.63 ETIQUETA COLCHON BABY CHAIDE,5000,750,25/04/2025 0:00,01/05/2025 0:00,PUBLICOMERCIAL,FACTURADO,5000,750
CTAG,23406,FEDERACION DE CHOFERES,LEY ORGANICA TRANSPORTE,1100,1925,13/01/2025 0:00,16/01/2025 0:00,EDITORIAL,FACTURADO,1100,1925
CTAG,23416,CHAIDE Y CHAIDE S.A,COD 26 - CERTIFICADO GARANTIA CHN CONFORT TOP,50,4,16/01/2025 0:00,16/01/2025 0:00,PUBLICOMERCIAL,FACTURADO,50,4
CTAG,23422,AMC ECUADOR CIA.LTDA.,reimpresión PLIEGOS NINA FLOWERS 60X90,60000,1002.96,17/01/2025 0:00,21/01/2025 0:00,PUBLICOMERCIAL,FACTURADO,60000,1002.96
CTAG,23425,AMC ECUADOR CIA.LTDA.,reIMPRESIÓN PLIEGOS mjs 60X90,6970,117.1,17/01/2025 0:00,20/01/2025 0:00,PUBLICOMERCIAL,FACTURADO,6970,117.1
CTAG,23427,AMC ECUADOR CIA.LTDA.,REIMPRESIÓN PLIEGOS KNL FLORES 60X90,29890,502.15,22/01/2025 0:00,28/01/2025 0:00,PUBLICOMERCIAL,FACTURADO,29890,502.15
CTAG,23429,FEDERACION DE CHOFERES,REIMPRESIÓN conductores profesionales modulo 1,1500,3525,23/01/2025 0:00,31/01/2025 0:00,PUBLICOMERCIAL,FACTURADO,1500,3525
CTAG,23437,ALISERVIS S.A.,VOLANTES NACIONAL FEBRERO $7.99 inc. IVA,427750,4491.38,27/01/2025 0:00,03/02/2025 0:00,PUBLICOMERCIAL,FACTURADO,427750,4491.38
CTAG,23460,ALISERVIS S.A.,REIMPRESIÓN ETIQUETA MEDIUM - GARDEN SALAD,5000,575.01,10/02/2025 0:00,13/02/2025 0:00,PUBLICOMERCIAL,FACTURADO,5000,575.01
CTAG,23482,AMC ECUADOR CIA.LTDA.,REIMPRESIÓN PLIEGOS MJS 60X90,6000,100.79,17/02/2025 0:00,21/02/2025 0:00,PUBLICOMERCIAL,FACTURADO,6000,100.79
CTAG,23489,ALISERVIS S.A.,REIMPRESIÓN VOLANTES NACIONAL marzo $7.99 inc. IVA,355225,3729.86,24/02/2025 0:00,27/02/2025 0:00,PUBLICOMERCIAL,FACTURADO,355225,3729.86
CTAG,23491,ALISERVIS S.A.,volantes PROMOCIÓN 50% AMBATO,5000,53,24/02/2025 0:00,27/02/2025 0:00,PUBLICOMERCIAL,FACTURADO,5000,53
CTAG,23545,F.V. - AREA ANDINA S.A.,PLANTILLA PARA INSTALACIÓN,120,230,13/03/2025 0:00,19/03/2025 0:00,PUBLICOMERCIAL,FACTURADO,120,230
CTAG,23554,AMC ECUADOR CIA.LTDA.,REIMPRESIÓN PLIEGOS KNL FLORES 60X90,30000,495.6,17/03/2025 0:00,20/03/2025 0:00,PUBLICOMERCIAL,FACTURADO,30000,495.6
CTAG,23555,AMC ECUADOR CIA.LTDA.,REIMPRESIÓN PLIEGOS MJS 60X90,10000,168,17/03/2025 0:00,20/03/2025 0:00,PUBLICOMERCIAL,FACTURADO,10000,168
CTAG,23556,F.V. - AREA ANDINA S.A.,ROMPETRÁFICO FV,2000,650,17/03/2025 0:00,26/03/2025 0:00,PUBLICOMERCIAL,FACTURADO,2000,650
CTAG,23559,ALISERVIS S.A.,VOLANTES NUEVO LOCAL DOMINOS 9 DE OCTUBRE,5000,53,17/03/2025 0:00,20/03/2025 0:00,EDITORIAL,FACTURADO,5000,53
CTAG,23571,F.V. - AREA ANDINA S.A.,BANDERINES,2000,1340,21/03/2025 0:00,28/03/2025 0:00,PUBLICOMERCIAL,FACTURADO,2000,1340
CTAG,23579,ALISERVIS S.A.,VOLANTES NACIONAL ABRIL $7.99 inc. IVA,412750,4333.88,25/03/2025 0:00,31/03/2025 0:00,PUBLICOMERCIAL,FACTURADO,412750,4333.88
CTAG,23585,DIDACTICA-EDITORIAL S.A.S.,IMAGINA Y APRENDE 1 EGB PREPARATORIA,3000,17850,26/03/2025 0:00,02/04/2025 0:00,PUBLICOMERCIAL,FACTURADO,3000,17850
CTAG,23586,DIDACTICA-EDITORIAL S.A.S.,IMAGINA Y APRENDE 4 AÑOS INICIAL,3000,15450,27/03/2025 0:00,02/04/2025 0:00,EDITORIAL,FACTURADO,3000,15450
CTAG,23588,SALAZAR-EDITORES S.A.S.,magica travesuras 4-5 años,2000,18000,31/03/2025 0:00,16/04/2025 0:00,EDITORIAL,FACTURADO,2000,18000
CTAG,23591,SILVA VILEMA WILSON RODRIGO,PERIÓDICO EL MISIONERO edi. 1050,1000,650,01/04/2025 0:00,03/04/2025 0:00,PUBLICOMERCIAL,FACTURADO,1000,650
CTAG,23607,COMUNIKGRAF S.A.,REIMPRESIÓN OP 21882 - PORTADA BLOCK DE NOTAS LM,1000,110.38,08/04/2025 0:00,18/04/2025 0:00,PUBLICOMERCIAL,FACTURADO,1000,110.38
CTAG,23658,ALISERVIS S.A.,VOLANTES NACIONAL MAYO $7.99 inc. IVA,412750,4333.88,23/04/2025 0:00,01/05/2025 0:00,PUBLICOMERCIAL,FACTURADO,412750,4333.88
CTAG,23671,AMC ECUADOR CIA.LTDA.,REIMPRESIÓN PLIEGOS KNL FLORES 60X90,15000,258,01/05/2025 0:00,12/05/2025 0:00,PUBLICOMERCIAL,FACTURADO,15000,258
CTAG,23672,AMC ECUADOR CIA.LTDA.,REIMPRESIÓN PLIEGOS MJS FLORES 60X90,3000,51.59,01/05/2025 0:00,12/05/2025 0:00,PUBLICOMERCIAL,FACTURADO,3000,51.59
CTAG,23673,AMC ECUADOR CIA.LTDA.,REIMPRESIÓN PLIEGOS NINA FLOWERS FLORES 60X90,50000,860,01/05/2025 0:00,12/05/2025 0:00,PUBLICOMERCIAL,FACTURADO,50000,860
CTAG,23688,FEDERACION DE CHOFERES,reimpresión libro conductor modulo 2,1000,3472.89,06/05/2025 0:00,15/05/2025 0:00,PUBLICOMERCIAL,FACTURADO,1000,3472.89
CTAG,23694,SALAZAR-EDITORES S.A.S.,agenda 2025,1000,3350,09/05/2025 0:00,20/05/2025 0:00,PUBLICOMERCIAL,FACTURADO,1000,3350
CTAG,23696,COMERCIAL EL ARBOLITO CIA. LTDA,REIMPRESIÓN INDIVIDUALES 2 MOTIVOS,20000,625,12/05/2025 0:00,14/05/2025 0:00,PUBLICOMERCIAL,FACTURADO,20000,625
CTAG,23697,AMC ECUADOR CIA.LTDA.,IMPRESIÓN PLIEGOS MYSTIC 80X50,1000,100,13/05/2025 0:00,15/05/2025 0:00,PUBLICOMERCIAL,FACTURADO,1000,100
CTAG,23723,FEDERACION DE CHOFERES,REIMPRESIÓN LEY ORGÁNICA TRANSPORTE,1500,2220,20/05/2025 0:00,26/05/2025 0:00,EDITORIAL,FACTURADO,1500,2220
CTAG,23401,AMC ECUADOR CIA.LTDA.,reimpresión PLIEGOS NINA FLOWERS 60X90,59550,1000.44,06/01/2025 0:00,08/01/2025 0:00,PUBLICOMERCIAL,FACTURADO,59550,1000.44
CTAG,23407,AMC ECUADOR CIA.LTDA.,IMPRESIÓN PLIEGOS KNL FLORES 60X90,5900,99.12,14/01/2025 0:00,16/01/2025 0:00,PUBLICOMERCIAL,FACTURADO,5900,99.12
CTAG,23475,COMERCIAL EL ARBOLITO CIA. LTDA,REIMPRESIÓN INDIVIDUALES 2 MOTIVOS,20000,625,11/02/2025 0:00,14/02/2025 0:00,PUBLICOMERCIAL,FACTURADO,20000,625
CTAG,23478,SILVA VILEMA WILSON RODRIGO,libro EL MISIONERO edi. 1041 y 1048,2000,1300,13/02/2025 0:00,19/02/2025 0:00,EDITORIAL,FACTURADO,2000,1300
CTAG,23483,AMC ECUADOR CIA.LTDA.,REIMPRESIÓN PLIEGOS KNL FLORES 60X90,29600,497.28,17/02/2025 0:00,21/02/2025 0:00,PUBLICOMERCIAL,FACTURADO,29600,497.28
CTAG,23519,SILVA VILEMA WILSON RODRIGO,libro EL MISIONERO edi. 1042 y 1045,2000,1300,28/02/2025 0:00,06/03/2025 0:00,EDITORIAL,FACTURADO,2000,1300
CTAG,23527,DIDACTICA-EDITORIAL S.A.S.,REIMPRESIÓN LIBRO BIOLOGÍA 1 BGU - COLECCIÓN CREACIONES,2600,4690.92,07/03/2025 0:00,14/03/2025 0:00,EDITORIAL,FACTURADO,2600,4690.92
CTAG,23528,DIDACTICA-EDITORIAL S.A.S.,REIMPRESIÓN LIBRO BIOLOGÍA 2 BGU - COLECCIÓN CREACIONES,2200,4161.3,07/03/2025 0:00,14/03/2025 0:00,EDITORIAL,FACTURADO,2200,4161.3
CTAG,23529,DIDACTICA-EDITORIAL S.A.S.,REIMPRESIÓN LIBRO BIOLOGÍA 3 BGU - COLECCIÓN CREACIONES,1200,2828.52,07/03/2025 0:00,14/03/2025 0:00,EDITORIAL,FACTURADO,1200,2828.52
CTAG,23531,DIDACTICA-EDITORIAL S.A.S.,LIBRO FÍSICA 3 BGU - COLECCIÓN CREACIONES,2000,4112.8,07/03/2025 0:00,21/03/2025 0:00,EDITORIAL,FACTURADO,2000,4112.8
CTAG,23532,DIDACTICA-EDITORIAL S.A.S.,LIBRO FÍSICA 1 BGU - COLECCIÓN CREACIONES,2500,4777.25,10/03/2025 0:00,20/03/2025 0:00,EDITORIAL,FACTURADO,2500,4777.25
CTAG,23533,DIDACTICA-EDITORIAL S.A.S.,LIBRO FÍSICA 2 BGU - COLECCIÓN CREACIONES,2000,4112.8,10/03/2025 0:00,20/03/2025 0:00,EDITORIAL,FACTURADO,2000,4112.8
CTAG,23534,DIDACTICA-EDITORIAL S.A.S.,REIMPRESIÓN - LIBRO historia 1 BGU - COLECCIÓN CREACIONES,2500,4268,10/03/2025 0:00,19/03/2025 0:00,EDITORIAL,FACTURADO,2500,4268
CTAG,23535,DIDACTICA-EDITORIAL S.A.S.,LIBRO historia 3 BGU - COLECCIÓN CREACIONES,1700,3281.51,10/03/2025 0:00,19/03/2025 0:00,EDITORIAL,FACTURADO,1700,3281.51
CTAG,23536,DIDACTICA-EDITORIAL S.A.S.,LIBRO historia 2 BGU - COLECCIÓN CREACIONES,2500,4268,10/03/2025 0:00,19/03/2025 0:00,EDITORIAL,FACTURADO,2500,4268
CTAG,23539,SILVA VILEMA WILSON RODRIGO,PERIÓDICO EL MISIONERO edi. 1043 y 1044,2000,1300,11/03/2025 0:00,17/03/2025 0:00,EDITORIAL,FACTURADO,2000,1300
CTAG,23572,RED DE INTEGRACION ECUATORIANA DE COOPERATIVAS DE AHORRO Y CREDITO,REVISTA ICORED,2000,2100,24/03/2025 0:00,27/03/2025 0:00,PUBLICOMERCIAL,FACTURADO,2000,2100
CTAG,23573,SILVA VILEMA WILSON RODRIGO,PERIÓDICO EL MISIONERO edi. 1040 y 1046,2000,1300,24/03/2025 0:00,27/03/2025 0:00,EDITORIAL,FACTURADO,2000,1300
CTAG,23575,SILVA VILEMA WILSON RODRIGO,PERIÓDICO EL MISIONERO edi. 10470 y 1049,2000,1300,25/03/2025 0:00,25/03/2025 0:00,PUBLICOMERCIAL,FACTURADO,2000,1300
CTAG,23576,SALAZAR-EDITORES S.A.S.,expresión artística y creativa 8,3000,5700,25/03/2025 0:00,05/04/2025 0:00,EDITORIAL,FACTURADO,3000,5700
CTAG,23577,SALAZAR-EDITORES S.A.S.,EXPRESIÓN ARTÍSTICA Y CREATIVA 9,3000,5700,25/03/2025 0:00,05/04/2025 0:00,EDITORIAL,FACTURADO,3000,5700
CTAG,23578,SALAZAR-EDITORES S.A.S.,EXPRESIÓN ARTÍSTICA Y CREATIVA 10,3000,5700,25/03/2025 0:00,05/04/2025 0:00,EDITORIAL,FACTURADO,3000,5700
CTAG,23583,SALAZAR-EDITORES S.A.S.,EXPRESIÓN ARTÍSTICA Y CREATIVA 2 BGU,3000,5700,26/03/2025 0:00,05/04/2025 0:00,EDITORIAL,FACTURADO,3000,5700
CTAG,23584,SALAZAR-EDITORES S.A.S.,EXPRESIÓN ARTÍSTICA Y CREATIVA 1 BGU,3000,5700,26/03/2025 0:00,05/04/2025 0:00,EDITORIAL,FACTURADO,3000,5700
CTAG,23600,SALAZAR-EDITORES S.A.S.,Magicas Travesuras - CUADERNO de fortalecimiento del nivel PREPARATORIA,3000,11700,03/04/2025 0:00,10/04/2025 0:00,PUBLICOMERCIAL,FACTURADO,3000,11700
CTAG,23602,COMERCIAL EL ARBOLITO CIA. LTDA,REIMPRESIÓN INDIVIDUALES 2 MOTIVOS,20000,625,04/04/2025 0:00,07/04/2025 0:00,PUBLICOMERCIAL,FACTURADO,20000,625
CTAG,23604,CHAIDE Y CHAIDE S.A,Catálogo Técnico Chaide 2025 - PASTA DURA,4000,18600,07/04/2025 0:00,25/04/2025 0:00,PUBLICOMERCIAL,FACTURADO,4000,18600
CTAG,23609,F.V. - AREA ANDINA S.A.,REIMPRESIÍON BANDERINES,2000,1880,09/04/2025 0:00,24/04/2025 0:00,PUBLICOMERCIAL,FACTURADO,2000,1880
CTAG,23638,ALISERVIS S.A.,REIMPRESIÓN ETIQUETA MEDIUM - GARDEN SALAD,10000,850,17/04/2025 0:00,28/04/2025 0:00,PUBLICOMERCIAL,FACTURADO,10000,850
CTAG,23669,MANOSALVAS MARTINEZ JANETH,REVISTA,1000,600,30/04/2025 0:00,,PUBLICOMERCIAL,FACTURADO,1000,600
CTAG,23731,ALISERVIS S.A.,VOLANTES NACIONAL JUNIO $7.99 inc. IVA - 1 INGREDIENTE MEDIANA,417775,4386.64,26/05/2025 0:00,02/06/2025 0:00,PUBLICOMERCIAL,FACTURADO,417775,4386.64
CTAG,23739,AMC ECUADOR CIA.LTDA.,REIMPRESIÓN PLIEGOS NINA FLOWERS FLORES 60X90,50000,858,27/05/2025 0:00,02/06/2025 0:00,PUBLICOMERCIAL,FACTURADO,50000,858
CTAG,23740,MANOSALVAS MARTINEZ JANETH,REVISTA 8 pg,1000,425,28/05/2025 0:00,03/06/2025 0:00,PUBLICOMERCIAL,FACTURADO,1000,425
CTAG,23749,FEDERACION DE CHOFERES,REIMPRESIÓN MANUAL CAPACITACION TIPO E,1000,4630,02/06/2025 0:00,23/06/2025 0:00,EDITORIAL,FACTURADO,1000,4630
CTAG,23766,SILVA VILEMA WILSON RODRIGO,Folleto Política de Género,455,5185,04/06/2025 0:00,13/06/2025 0:00,EDITORIAL,FACTURADO,455,5185
CTAG,23797,CAAMAÑO MORILLO DAVID ALEJANDRO,REVISTA,500,1773,13/06/2025 0:00,18/06/2025 0:00,PUBLICOMERCIAL,FACTURADO,500,1773
CTAG,23802,COMERCIAL EL ARBOLITO CIA. LTDA,REIMPRESIÓN INDIVIDUALES 2 MOTIVOS,20000,625,18/06/2025 0:00,23/06/2025 0:00,PUBLICOMERCIAL,FACTURADO,20000,625
CTAG,23803,SILVA VILEMA WILSON RODRIGO,PERIÓDICO EL MISIONERO edi. 1071,1000,650,19/06/2025 0:00,23/06/2025 0:00,PUBLICOMERCIAL,FACTURADO,1000,650
CTAG,23809,ALISERVIS S.A.,VOLANTES NACIONAL Julio $7.99 inc. IVA - 1 INGREDIENTE MEDIANA,432775,4544.14,25/06/2025 0:00,30/06/2025 0:00,PUBLICOMERCIAL,FACTURADO,432775,4544.14
CTAG,23810,MANOSALVAS MARTINEZ JANETH,REVISTA 8 pg,1000,425,25/06/2025 0:00,01/07/2025 0:00,PUBLICOMERCIAL,FACTURADO,1000,425
CTAG,23811,CHAIDE Y CHAIDE S.A,REIMPRESION COD.512 ETIQUETA CHN LATEX,1000,1500,25/06/2025 0:00,30/06/2025 0:00,EMPAQUE,FACTURADO,1000,1500
CTAG,23812,RED DE INTEGRACION ECUATORIANA DE COOPERATIVAS DE AHORRO Y CREDITO,REVISTA ICORED,2000,2100,25/06/2025 0:00,02/07/2025 0:00,PUBLICOMERCIAL,FACTURADO,2000,2100
CTAG,23813,AMC ECUADOR CIA.LTDA.,IMPRESIÓN PLIEGOS MYSTIC 60x45,49000,666.4,26/06/2025 0:00,01/07/2025 0:00,PUBLICOMERCIAL,FACTURADO,49000,666.4
CTAG,23817,CHAIDE Y CHAIDE S.A,REIMPRESIÓN - COD.63 ETIQUETA COLCHON BABY CHAIDE,5000,750,01/07/2025 0:00,03/07/2025 0:00,PUBLICOMERCIAL,FACTURADO,5000,750
CTAG,23821,TELEVISION Y VENTAS TELEVENT SA,reimpresión DIPTICO INSTRUCTIVO BAJE DE PESO,10000,295,03/07/2025 0:00,08/07/2025 0:00,PUBLICOMERCIAL,FACTURADO,10000,295
CTAG,23827,AMC ECUADOR CIA.LTDA.,REIMPRESIÓN PLIEGOS NINA FLOWERS FLORES 60X90,50000,833.28,08/07/2025 0:00,10/07/2025 0:00,PUBLICOMERCIAL,FACTURADO,50000,833.28
CTAG,23840,AMC ECUADOR CIA.LTDA.,REIMPRESIÓN IMPRESIÓN PLIEGOS MYSTIC 60x45,70000,1176,11/07/2025 0:00,09/07/2025 0:00,PUBLICOMERCIAL,FACTURADO,70000,1176
CTAG,23854,AMC ECUADOR CIA.LTDA.,REIMPRESIÓN PLIEGOS KNL FLORES 60X90,10000,230,18/07/2025 0:00,23/07/2025 0:00,PUBLICOMERCIAL,FACTURADO,10000,230
CTAG,23864,CHAIDE Y CHAIDE S.A,REIMPRESION COD.1203 ETIQUETA CHN BORN ANTIACAROS,175,115.2,22/07/2025 0:00,22/07/2025 0:00,PUBLICOMERCIAL,FACTURADO,175,115.2
CTAG,23866,ALISERVIS S.A.,VOLANTES NACIONAL AGOSTO 30 AÑOS EN ECUADOR $7.99 inc. IVA - 1 INGREDIENTE MEDIANA,432775,4544.14,24/07/2025 0:00,01/08/2025 0:00,PUBLICOMERCIAL,FACTURADO,432775,4544.14
CTAG,23873,MANOSALVAS MARTINEZ JANETH,REVISTA 12 pg,850,589.47,28/07/2025 0:00,29/07/2025 0:00,PUBLICOMERCIAL,FACTURADO,850,589.47
CTAG,23880,COMERCIAL EL ARBOLITO CIA. LTDA,REIMPRESIÓN INDIVIDUALES 2 MOTIVOS,20000,625,30/07/2025 0:00,05/08/2025 0:00,PUBLICOMERCIAL,FACTURADO,20000,625
CTAG,23887,FEDERACION DE CHOFERES,reimpresión libro conductor licencia tipo c,1500,2736.94,04/08/2025 0:00,14/08/2025 0:00,PUBLICOMERCIAL,FACTURADO,1500,2736.94
CTAG,23888,CHAIDE Y CHAIDE S.A,REIMPRESION COD.1203 ETIQUETA CHN BORN ANTIACAROS,1500,197.49,05/08/2025 0:00,07/08/2025 0:00,PUBLICOMERCIAL,FACTURADO,1500,197.49
CTAG,23897,DIDACTICA-EDITORIAL S.A.S.,REIMPRESIÓN IMAGINA Y APRENDE 4 AÑOS INICIAL,3000,14450,08/08/2025 0:00,22/08/2025 0:00,EDITORIAL,FACTURADO,3000,14450
CTAG,23898,DIDACTICA-EDITORIAL S.A.S.,reimpresión imaginando sueños prepaparatoria,3000,17100,08/08/2025 0:00,18/08/2025 0:00,EDITORIAL,FACTURADO,3000,17100
CTAG,23902,DIDACTICA-EDITORIAL S.A.S.,IMAGINA Y APRENDE 3 AÑOS INICIAL,3000,13050,08/08/2025 0:00,18/08/2025 0:00,EDITORIAL,FACTURADO,3000,13050
CTAG,23913,ALISERVIS S.A.,REIMPRESIÓN ETIQUETA MEDIUM - GARDEN SALAD,8000,745,12/08/2025 0:00,19/08/2025 0:00,PUBLICOMERCIAL,FACTURADO,8000,745
CTAG,23917,AMC ECUADOR CIA.LTDA.,REIMPRESIÓN PLIEGOS KNL FLORES 60X90,14900,312.9,13/08/2025 0:00,20/08/2025 0:00,PUBLICOMERCIAL,FACTURADO,14900,312.9
CTAG,23925,ALISERVIS S.A.,VOLANTES boots week,108490,1139.15,15/08/2025 0:00,20/08/2025 0:00,PUBLICOMERCIAL,FACTURADO,108490,1139.15
CTAG,23937,MEGAPUBLISHER S.A.S,LIBRO ECA 10 EGB - ALUMNO Y DOCENTE,3000,4405.92,22/08/2025 0:00,29/08/2025 0:00,EDITORIAL,FACTURADO,3000,4405.92
CTAG,23938,MEGAPUBLISHER S.A.S,LIBRO ECA 9 EGB - ALUMNO Y DOCENTE,3000,4405.92,22/08/2025 0:00,29/08/2025 0:00,EDITORIAL,FACTURADO,3000,4405.92
CTAG,23939,MEGAPUBLISHER S.A.S,LIBRO ECA 8 EGB - ALUMNO Y DOCENTE,3000,4621.83,25/08/2025 0:00,26/08/2025 0:00,EDITORIAL,FACTURADO,3000,4621.83
CTAG,23940,MEGAPUBLISHER S.A.S,LIBRO ECA 1 BGU - ALUMNO Y DOCENTE,3000,5876.13,25/08/2025 0:00,01/09/2025 0:00,EDITORIAL,FACTURADO,3000,5876.13
CTAG,23941,MEGAPUBLISHER S.A.S,LIBRO ECA 2 BGU - ALUMNO Y DOCENTE,3000,5876.13,25/08/2025 0:00,25/08/2025 0:00,EDITORIAL,FACTURADO,3000,5876.13
CTAG,23942,ALISERVIS S.A.,REIMPRESION VOLANTES NACIONAL SEPTIEMBRE 30 AÑOS EN ECUADOR $7.99 inc. IVA - 1 INGREDIENTE MEDIANA,432775,4544.14,26/08/2025 0:00,01/09/2025 0:00,PUBLICOMERCIAL,FACTURADO,432775,4544.14
CTAG,23951,PLUGIN,AGENDA PASTA DURA,100,591,28/08/2025 0:00,02/09/2025 0:00,PUBLICOMERCIAL,FACTURADO,100,591
CTAG,23962,AMC ECUADOR CIA.LTDA.,REIMPRESIÓN PLIEGOS KNL FLORES 60X90,15410,292.79,02/09/2025 0:00,08/09/2025 0:00,PUBLICOMERCIAL,FACTURADO,15410,292.79
CTAG,23963,AMC ECUADOR CIA.LTDA.,REIMPRESIÓN PLIEGOS NINA FLOWERS FLORES 60X90,20000,380,02/09/2025 0:00,08/09/2025 0:00,PUBLICOMERCIAL,FACTURADO,20000,380
CTAG,23966,MANOSALVAS MARTINEZ JANETH,REVISTA 8 pg - septiembre,850,400,03/09/2025 0:00,08/09/2025 0:00,PUBLICOMERCIAL,FACTURADO,850,400
CTAG,23974,SILVA VILEMA WILSON RODRIGO,REGLAMENTO SEGURIDAD,2400,3032,04/09/2025 0:00,12/09/2025 0:00,PUBLICOMERCIAL,FACTURADO,2400,3032
CTAG,23993,MEGABOOKS,LIBRO SUEÑOS DE TINTA 8vo AÑO,1000,1980,10/09/2025 0:00,15/09/2025 0:00,EDITORIAL,FACTURADO,1000,1980
CTAG,23994,MEGABOOKS,LIBRO SUEÑOS DE TINTA 9no AÑO,1000,1980,10/09/2025 0:00,16/09/2025 0:00,EDITORIAL,FACTURADO,1000,1980
CTAG,23995,MEGABOOKS,LIBRO SUEÑOS DE TINTA 10MO AÑO,1000,1980,10/09/2025 0:00,16/09/2025 0:00,EDITORIAL,FACTURADO,1000,1980
CTAG,24005,COMERCIAL EL ARBOLITO CIA. LTDA,REIMPRESIÓN INDIVIDUALES 2 MOTIVOS,20000,625,16/09/2025 0:00,22/09/2025 0:00,PUBLICOMERCIAL,FACTURADO,20000,625
CTAG,24006,CHAIDE Y CHAIDE S.A,REIMPRESION COD.1148 ETIQUETA ALMOHADA ANTIREFLUJO B,500,600,16/09/2025 0:00,18/09/2025 0:00,PUBLICOMERCIAL,FACTURADO,500,600
CTAG,24016,AMC ECUADOR CIA.LTDA.,REIMPRESIÓN PLIEGOS KNL FLORES 60X90,20000,380,22/09/2025 0:00,25/09/2025 0:00,PUBLICOMERCIAL,FACTURADO,20000,380
CTAG,24017,AMC ECUADOR CIA.LTDA.,REIMPRESIÓN PLIEGOS NINA FLOWERS FLORES 60X90,30000,540,22/09/2025 0:00,25/09/2025 0:00,PUBLICOMERCIAL,FACTURADO,30000,540
CTAG,24021,PLUGIN,tarjeta,24,15,22/09/2025 0:00,22/09/2025 0:00,PUBLICOMERCIAL,FACTURADO,24,15
CTAG,24026,ALISERVIS S.A.,REIMPRESION VOLANTES NACIONAL OCTUBRE 30 AÑOS EN ECUADOR $7.99 inc. IVA - 1 INGREDIENTE MEDIANA,432775,4544.14,25/09/2025 0:00,02/10/2025 0:00,PUBLICOMERCIAL,FACTURADO,432775,4544.14
CTAG,24095,CHAIDE Y CHAIDE S.A,Cuadernos 2026,3500,5098.87,30/10/2025 0:00,10/11/2025 0:00,PUBLICOMERCIAL,FACTURADO,3500,5098.87
CTAG,24051,FEDERACION DE CHOFERES,REIMPRESIÓN conductores profesionales modulo 1,2000,4840,13/10/2025 0:00,17/10/2025 0:00,EDITORIAL,FACTURADO,2000,4840
CTAG,24034,Reyes Tipán Evelio Patricio,LIBRO AÑORANZA DE MI TIERRA - SANTA ELENA,1000,2180,02/10/2025 0:00,13/10/2025 0:00,EDITORIAL,FACTURADO,1000,2180
CTAG,24088,ALISERVIS S.A.,VOLANTES NOVIEMBRE - 5 MOTIVOS,420175,4461.84,28/10/2025 0:00,31/10/2025 0:00,PUBLICOMERCIAL,FACTURADO,420175,4461.84
CTAG,24050,FEDERACION DE CHOFERES,reimpresión libro conductor modulo 2,2000,3287.89,13/10/2025 0:00,17/10/2025 0:00,EDITORIAL,FACTURADO,2000,3287.89
CTAG,24044,RED DE INTEGRACION ECUATORIANA DE COOPERATIVAS DE AHORRO Y CREDITO,REVISTA ICORED,2000,2600,06/10/2025 0:00,14/10/2025 0:00,PUBLICOMERCIAL,FACTURADO,2000,2600
CTAG,24086,NITERRA DO BRASIL LTDA,AFICHE 4 motivos,2000,2435,28/10/2025 0:00,30/10/2025 0:00,PUBLICOMERCIAL,FACTURADO,2000,2435
CTAG,24036,AMC ECUADOR CIA.LTDA.,REIMPRESIÓN PLIEGOS NINA FLOWERS 60X90,49800,836.64,02/10/2025 0:00,14/10/2025 0:00,PUBLICOMERCIAL,FACTURADO,49800,836.64
